src,dst,time
20921,5534,119522902
12876,5534,119522929
5670,7535,119523005
41769,19463,119523005
6003,10185,119523045
26354,21021,119523259
15714,21888,119523458
24829,24478,119523708
26175,2360,119523714
24829,24478,119523785
4734,4735,119523854
25741,26338,119523913
25741,26338,119523968
3421,13080,119524083
20124,23258,119524250
25265,15482,119524759
19749,11099,119524960
19486,8947,119525013
23715,2467,119525026
9216,6582,119525246
1687,8156,119525268
13520,17338,119525468
22791,22632,119525502
14721,627,119525535
14005,23836,119525549
6838,3977,119525706
12711,15273,119525730
12711,15273,119525791
15410,1751,119525793
25880,17572,119525842
7039,4139,119525907
16557,3926,119525913
16994,26355,119525925
14569,5626,119526208
9947,25491,119526293
3201,395,119526560
20197,12396,119526651
25743,26270,119527270
25743,26270,119527298
5115,5621,119527311
25475,3453,119527325
12876,3453,119527356
6070,14131,119527412
10634,13908,119527422
1700,2031,119527475
6070,14131,119527633
2208,3534,119527693
12085,26155,119527804
42515,25699,119527951
23445,10643,119527987
22607,20873,119528087
20124,17940,119528386
25562,15273,119528456
17940,20873,119528527
6814,12093,119528530
23067,23067,119528547
20873,17940,119528617
23067,23067,119528807
26254,5513,119528944
18834,18786,119528977
46,1753,119529050
12904,11300,119529247
19412,2580,119529325
25771,26046,119529377
18448,18690,119529449
7402,8961,119529455
12711,18982,119529458
11085,8428,119529477
23930,7009,119529729
5855,13137,119529772
23067,23067,119529828
26356,18588,119529848
3888,9823,119529977
5315,181,119530049
5183,1115,119530070
10896,14729,119530090
7220,26108,119530153
7220,26108,119530170
21551,6090,119530173
2360,26175,119530174
1646,23,119530186
7308,513,119530251
21238,5310,119530291
10341,19704,119530508
1876,7279,119530520
10341,19704,119530544
12914,2512,119530748
4532,1547,119530787
4574,9535,119530874
11236,26320,119530913
5523,6054,119530932
1646,4983,119530976
1646,4983,119530994
3198,3199,119531045
9351,1575,119531063
17611,3199,119531066
3202,3199,119531132
9915,11530,119531200
26359,26148,119531271
12711,4106,119531291
10365,10365,119531525
4774,4163,119531793
4774,4163,119531864
1531,23,119531886
23538,14011,119531913
12164,11931,119531967
13721,8494,119531994
10990,12587,119532035
7279,14073,119532085
3337,25018,119532248
4146,16362,119532336
3983,2551,119532360
1966,811,119532375
3888,8948,119532420
13080,3421,119532461
6367,20460,119532540
25349,25350,119532716
12273,10569,119532924
25837,25837,119533015
21885,21885,119533429
10,1330,119533545
5017,1915,119533597
19888,7176,119533627
22290,9283,119533691
12587,10990,119533826
441,12814,119533955
2873,1762,119534009
2025,21266,119534023
8068,25475,119534028
13640,25475,119534088
13836,18194,119534151
9007,2417,119534203
5153,5622,119534236
13365,17093,119534282
21193,21193,119534345
10643,23445,119534358
7021,2417,119534378
15688,12245,119534394
8163,13165,119534402
25945,25287,119534424
5883,5884,119534441
26353,25475,119534443
1570,5134,119534510
6723,2742,119534515
811,573,119534553
15766,21598,119534621
14037,9965,119534672
22691,2742,119534674
17300,17300,119534698
11931,12164,119534768
4227,21267,119534817
16675,24451,119534824
3534,2387,119534892
25465,24204,119534893
2866,10364,119534961
2208,3682,119534988
11142,21267,119535064
14982,12937,119535076
12917,12917,119535080
26320,10205,119535144
23538,16138,119535255
12045,7196,119535290
15834,6308,119535302
14231,21267,119535326
14011,16138,119535352
1303,6297,119535401
23600,4011,119535414
2387,3534,119535443
7196,12045,119535460
13713,7464,119535487
2481,480,119535568
18789,5492,119535620
21598,15766,119535635
4385,4011,119535656
15834,19412,119535658
10990,12587,119535688
26361,25376,119535793
18194,13836,119535873
6967,21267,119535950
9234,21267,119535983
7513,5647,119535986
13836,18194,119536236
17718,12698,119536242
25759,5191,119536270
22070,5191,119536295
25004,21267,119536366
1173,7010,119536377
6724,9921,119536475
19704,10341,119536475
2000,1523,119536514
3562,9720,119536604
9921,6724,119536676
14399,22842,119536692
10509,9921,119536722
5670,4139,119536760
8164,7936,119536846
12495,12496,119537020
11948,21726,119537048
16023,12970,119537068
6724,9921,119537154
1915,5017,119537252
6668,6297,119537257
7197,7650,119537262
4424,1751,119537293
6297,6668,119537338
25550,13847,119537413
2102,13222,119537520
4072,21475,119537532
6468,25824,119537622
7720,17746,119537698
12164,11931,119537783
26175,17713,119537833
23445,10643,119537852
181,5315,119537987
24451,16675,119538000
17093,13365,119538086
20921,8531,119538116
9062,12970,119538135
7650,7197,119538165
435,7004,119538210
12587,10990,119538221
12970,16023,119538230
5358,978,119538285
16023,12970,119538350
18789,4280,119538394
26274,14942,119538467
14116,19181,119538502
12937,14982,119538512
12970,16023,119538525
16023,12970,119538649
3337,3288,119538659
8414,8415,119538682
40632,25967,119538716
4992,4993,119538737
9726,26132,119538766
12970,16023,119538820
9921,6724,119538833
6813,4991,119538879
17713,26175,119538930
17685,6890,119538969
10643,23445,119539024
5786,4817,119539090
5315,181,119539107
11057,23825,119539112
7231,3511,119539208
21366,1207,119539260
16675,24451,119539277
5134,1570,119539290
25363,8129,119539314
2348,11811,119539334
4518,26215,119539406
15701,26215,119539463
26041,5637,119539477
24451,16675,119539504
11073,3522,119539515
16023,12970,119539547
13409,3388,119539605
11811,2348,119539636
982,21437,119539638
3144,5659,119539654
12499,15183,119539660
17685,11103,119539734
6090,21551,119539738
10447,13279,119539916
13554,14281,119539937
5870,7404,119539941
1622,95,119539953
7231,1125,119539994
26108,7220,119540020
25350,25349,119540023
2934,4406,119540026
12970,16023,119540063
24666,3723,119540092
6724,9921,119540237
20921,22999,119540241
24043,7238,119540275
26148,26359,119540282
2000,1523,119540292
8513,19663,119540327
41070,5055,119540358
12876,5246,119540387
7271,7272,119540490
15625,15250,119540659
6143,16805,119540664
5191,22070,119540673
22842,14399,119540679
10247,13272,119540793
12327,15183,119540896
9720,17208,119540899
10071,9633,119540920
15249,19762,119541024
17718,23693,119541025
17208,9720,119541257
22186,5638,119541315
16023,12970,119541334
13566,7952,119541406
14773,21880,119541532
12795,15974,119541574
15426,13741,119541600
18457,17772,119541641
13885,13988,119541716
15117,18070,119541905
3825,2505,119541969
25610,1389,119541978
5621,5115,119542086
11907,9063,119542112
8728,9246,119542112
26364,8894,119542124
6287,7010,119542206
26215,10364,119542212
17298,15260,119542225
4890,4889,119542231
13279,10447,119542237
2866,10364,119542264
20796,20795,119542302
3954,26061,119542437
13260,4854,119542453
26215,10364,119542461
22607,17940,119542462
17718,6373,119542562
3705,4374,119542575
4991,6813,119542685
26367,17334,119542727
4143,26082,119542767
26250,5337,119542767
13622,3244,119542825
1587,1339,119542831
5545,1182,119542880
11907,10511,119542885
18563,7489,119542887
23160,5621,119542968
4992,7751,119542983
12876,23027,119542998
10926,6711,119543076
40838,23836,119543176
17267,6711,119543204
3056,10700,119543260
10089,12703,119543348
16169,23836,119543490
2266,16492,119543569
7936,8164,119543623
4009,4689,119543634
12711,17140,119543678
19412,25140,119543717
5128,4617,119543724
8221,26252,119543773
26368,23836,119543815
2644,12831,119543890
12135,36,119543931
985,6289,119543940
23177,1207,119543996
879,1207,119544024
17571,18301,119544089
26033,26224,119544090
20219,15116,119544091
17539,10702,119544098
1581,5123,119544277
1581,5123,119544285
5123,1581,119544331
8026,3929,119544460
194,8177,119544574
17718,3622,119544602
906,3304,119544611
5692,12957,119544647
14142,3338,119544674
10903,12957,119544750
12957,5692,119544754
513,7308,119544763
2579,7624,119544829
11112,17944,119544829
10366,12156,119544839
14919,14920,119544987
1173,7010,119544993
13699,17846,119545011
11119,19928,119545040
7434,7791,119545120
26369,5166,119545309
270,271,119545344
11907,14959,119545371
19663,8513,119545419
13365,5994,119545518
17571,18301,119545520
7791,7434,119545643
26244,21472,119545653
7791,7434,119545703
3774,4803,119545714
15834,11815,119545774
26370,12730,119545776
12711,11684,119545821
9633,10071,119545874
12970,16023,119545934
19252,26368,119545961
26340,13906,119546000
11009,13021,119546062
25528,12831,119546070
18787,14265,119546143
2579,7624,119546157
3304,906,119546160
3306,562,119546180
17334,26367,119546194
20715,24682,119546210
26259,21245,119546224
9921,10509,119546391
9921,4651,119546445
6711,10926,119546468
12267,19866,119546469
1316,6611,119546491
23445,10643,119546587
23067,23067,119546595
20124,8093,119546662
7896,9702,119546766
12711,20210,119546773
17685,1683,119546787
17685,1683,119546789
3879,20842,119546863
11907,9735,119546926
5174,11007,119546993
11009,18558,119547051
21266,2025,119547102
3511,3510,119547134
5909,21245,119547137
18120,20758,119547137
2579,7624,119547168
20758,18120,119547178
19722,14453,119547220
18120,20758,119547230
20842,3879,119547269
6813,4991,119547304
26175,7710,119547327
14963,15214,119547353
17093,3723,119547476
15345,14353,119547590
20758,18120,119547614
811,5354,119547637
13578,22801,119547665
13578,22801,119547673
4991,6813,119547681
14884,17699,119547800
7055,7201,119547802
23177,15779,119548008
13944,11671,119548024
2419,2848,119548083
3093,3319,119548159
5744,2024,119548172
5636,15374,119548283
1581,5123,119548284
14263,3906,119548358
14263,3906,119548388
15730,108,119548521
3723,19488,119548533
26373,14241,119548570
3439,1681,119548599
16023,12970,119548702
847,739,119548744
5755,5355,119548840
9106,2204,119549000
7854,2243,119549014
20706,12869,119549030
6917,14333,119549058
17718,8337,119549116
16023,2580,119549124
3849,3948,119549307
4701,5541,119549373
9106,2204,119549465
2848,2419,119549466
2848,2419,119549485
4104,4563,119549536
17718,12144,119549567
13259,10364,119549597
1681,3439,119549617
10048,19320,119549746
10926,13741,119549766
23165,5999,119549780
12730,26370,119549852
12045,10374,119549882
1687,15196,119550002
9106,2204,119550023
23375,19540,119550026
4701,5541,119550055
2115,556,119550061
12045,10374,119550094
22176,8607,119550118
24731,1408,119550141
4229,7548,119550331
3472,13526,119550480
12482,14014,119550577
12045,10374,119550709
8423,14306,119550741
626,6705,119550743
11032,19713,119550774
6891,8075,119550783
12045,10374,119550818
14306,8423,119550883
12711,5638,119550904
15834,19426,119550918
12957,10903,119550949
23165,5999,119550976
3530,10364,119551012
26108,22767,119551085
1558,4554,119551085
2481,479,119551093
6289,985,119551102
8423,14306,119551103
7197,7650,119551105
17149,13519,119551116
7279,14073,119551148
2843,22276,119551165
14306,8423,119551166
20460,6367,119551180
19320,10048,119551325
20124,13412,119551403
13713,3411,119551567
8833,11512,119551701
7896,4629,119551744
6813,4991,119551779
24454,7240,119551822
2579,7624,119551828
15834,9108,119551860
21933,23261,119551892
18611,4629,119551941
9106,2204,119551992
26175,16805,119551996
26197,26022,119552059
20817,9109,119552090
11150,8772,119552301
16950,2445,119552313
12989,17938,119552389
15249,19762,119552436
5153,5153,119552554
14154,20452,119552562
25756,20394,119552653
14497,2828,119552663
8963,12498,119552711
16950,2445,119552830
26215,15701,119552891
12587,10997,119552941
2445,16950,119553083
8375,11146,119553135
8375,23798,119553248
15834,13490,119553369
9600,2966,119553407
26378,26378,119553410
4412,1293,119553466
17940,22607,119553536
16950,2445,119553648
23049,5378,119553656
20124,11059,119553757
17661,17662,119553761
20452,14154,119553912
14788,3486,119553973
2445,16950,119553993
22607,17940,119554006
4955,4758,119554042
4991,6813,119554056
1780,1029,119554076
8961,7402,119554112
42211,16272,119554121
13409,6600,119554195
20509,20314,119554292
11073,7299,119554377
3510,3511,119554392
7650,7197,119554395
365,9246,119554496
2419,2848,119554516
15832,7197,119554548
2866,10364,119554562
10803,12218,119554706
4459,24574,119554710
11432,9879,119554717
7231,7555,119554734
8316,7821,119554740
7811,4302,119554789
16023,2580,119554815
573,811,119554840
2362,3275,119554858
3721,3719,119554873
19177,6082,119554877
18721,11059,119554906
17643,22387,119554928
13786,13787,119554946
15089,16992,119554981
21266,2025,119554997
1293,4412,119555095
19407,848,119555131
26379,16408,119555144
7434,7791,119555147
19407,848,119555152
16805,26175,119555211
16408,26379,119555214
7552,5213,119555269
3511,3510,119555308
7710,26175,119555379
26379,16408,119555393
2025,21266,119555552
4143,17899,119555585
861,1549,119555661
26380,26380,119555666
16408,26379,119555667
15942,18062,119555752
10341,19704,119555850
22891,22891,119555864
5852,12062,119555896
9246,365,119555955
18319,12676,119555965
11931,12164,119555975
620,11859,119555980
89,18589,119556042
12869,20706,119556063
10074,11100,119556078
10447,13279,119556079
6813,4991,119556168
4651,9921,119556190
8728,365,119556208
10509,9921,119556226
25376,26361,119556232
20448,26323,119556406
8525,2666,119556409
12876,8634,119556443
26367,17334,119556527
26323,7013,119556602
15834,15197,119556605
6297,1303,119556618
26041,5637,119556658
5744,5743,119556658
10366,14148,119556676
21366,15779,119556709
17718,10958,119556735
3682,9057,119556832
9501,6963,119556850
26323,7013,119556924
26380,26380,119556940
744,19372,119557004
13713,8590,119557127
24552,20737,119557176
7125,14392,119557261
6359,3304,119557284
42805,26380,119557296
5730,14460,119557388
7093,19838,119557390
4302,7811,119557404
2348,11811,119557419
3199,17611,119557432
11105,2484,119557444
12004,10727,119557530
18789,3466,119557531
838,11858,119557578
5115,5621,119557589
9233,3466,119557591
25610,1389,119557604
26041,5637,119557666
1687,2544,119557688
17718,18803,119557729
19976,10672,119557831
4863,23836,119557886
15834,9081,119557967
19324,19324,119557991
26382,14315,119558003
26382,26382,119558041
357,4068,119558053
2239,7974,119558071
26382,26382,119558084
17572,25880,119558210
13279,10447,119558287
13409,9283,119558306
23245,13796,119558333
8316,7821,119558356
3205,9205,119558365
2730,19537,119558409
12730,26370,119558474
11845,11845,119558491
5337,26250,119558611
13509,19762,119558652
26383,26383,119558679
7652,3590,119558766
23587,14315,119558794
26382,14315,119558848
1309,10293,119558949
7811,4302,119559041
13796,23245,119559059
9733,23836,119559085
23600,2444,119559277
17782,3087,119559364
10539,9921,119559377
21267,25004,119559470
22539,25589,119559486
15374,5636,119559597
7489,18563,119559611
512,1042,119559673
21825,2851,119559701
26384,5602,119559766
18789,5594,119559815
6068,6212,119559886
4839,19009,119559910
24574,4459,119559910
3275,6148,119559917
18616,23625,119559920
3158,5602,119559928
14392,7125,119559950
3590,7652,119559985
11009,14369,119560017
9205,3205,119560031
10704,5602,119560036
6342,2839,119560064
16915,694,119560143
11009,11858,119560150
21046,26315,119560178
2839,6342,119560181
26053,5602,119560236
4981,23836,119560247
6342,2839,119560251
2444,23600,119560262
784,3254,119560271
17782,3087,119560338
8794,20120,119560358
13498,2464,119560359
13526,3472,119560362
26167,25487,119560371
4237,9942,119560410
306,22430,119560447
5636,20120,119560523
19072,5638,119560531
9673,23836,119560576
11965,22823,119560590
17883,22044,119560591
7220,26108,119560625
9233,5707,119560715
15834,7850,119560734
12730,26370,119560798
2480,509,119560890
365,509,119560954
11398,25487,119560958
